"No","year","month","day","hour","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","wd","WSPM","station"
25495,2016,1,27,6,37,37,7,21,1400,10,-12.5,1018.1,-18.7,0,"NNE",0.6,"Huairou"
25496,2016,1,27,7,31,40,8,38,1200,2,-12.3,1018.6,-18.3,0,"S",0.4,"Huairou"
25497,2016,1,27,8,31,47,7,58,1300,2,-11.3,1019.2,-17.3,0,"E",1.2,"Huairou"
25498,2016,1,27,9,42,42,12,52,1400,2,-8.8,1019.4,-16.9,0,"S",0.6,"Huairou"
25499,2016,1,27,10,40,76,13,39,1000,7,-4.4,1019.9,-17.3,0,"ESE",1.8,"Huairou"
25500,2016,1,27,11,31,36,11,20,700,26,-1.9,1019.9,-18,0,"ESE",2.2,"Huairou"
25501,2016,1,27,12,30,38,10,26,700,26,-0.3,1019,-19,0,"ESE",1.1,"Huairou"
25502,2016,1,27,13,28,40,12,31,700,25,0.8,1018,-19.1,0,"SE",1.7,"Huairou"
25503,2016,1,27,14,38,45,18,30,800,27,2.2,1017.1,-19.1,0,"S",1.9,"Huairou"
25504,2016,1,27,15,40,57,23,34,700,26,2,1016.7,-19.3,0,"SSE",2.4,"Huairou"
25505,2016,1,27,16,47,65,25,43,600,21,1.8,1016.8,-19.4,0,"SSW",2,"Huairou"
25506,2016,1,27,17,56,76,28,69,700,4,0.4,1017,-19.4,0,"SSE",0.5,"Huairou"
25507,2016,1,27,18,75,84,30,83,1100,2,-2.7,1017.4,-17.9,0,"WNW",1.8,"Huairou"
25508,2016,1,27,19,125,147,39,83,2400,2,-3.7,1017.7,-17.7,0,"WNW",2,"Huairou"
25509,2016,1,27,20,118,122,46,80,2200,2,-4.8,1018.1,-17.6,0,"NW",2.1,"Huairou"
25510,2016,1,27,21,113,119,33,72,2200,2,-5.6,1018.5,-17.4,0,"NW",2.2,"Huairou"
25511,2016,1,27,22,97,97,29,62,1800,2,-6.2,1018.8,-17.3,0,"WNW",1.4,"Huairou"
25512,2016,1,27,23,99,99,26,60,1800,2,-6.6,1019.3,-17.1,0,"NNW",0.6,"Huairou"
25513,2016,1,28,0,99,99,26,63,1700,2,-7,1019.2,-17,0,"E",1,"Huairou"
25514,2016,1,28,1,107,107,26,65,2000,2,-7.1,1019.2,-16.8,0,"SE",0.1,"Huairou"
25515,2016,1,28,2,106,106,25,65,1900,2,-8.4,1019.4,-15.8,0,"NNW",0.9,"Huairou"
25516,2016,1,28,3,116,116,25,67,2100,2,-8.8,1019.3,-16.2,0,"N",0.9,"Huairou"
25517,2016,1,28,4,121,121,24,62,2200,2,-9.2,1019,-16,0,"NNW",0.7,"Huairou"
25518,2016,1,28,5,120,120,22,61,2100,2,-9.6,1018.4,-16.1,0,"NW",0.9,"Huairou"
25519,2016,1,28,6,123,123,26,63,2300,2,-9.7,1018.8,-16.4,0,"NW",1.2,"Huairou"
25520,2016,1,28,7,123,124,24,62,2200,2,-9.2,1020,-16,0,"NNW",0.8,"Huairou"
25521,2016,1,28,8,120,120,28,61,2300,2,-8.9,1021,-16.1,0,"ENE",0.3,"Huairou"
25522,2016,1,28,9,111,112,29,55,1900,2,-7.2,1021.7,-14.5,0,"E",0.6,"Huairou"
25523,2016,1,28,10,108,129,30,48,1800,2,-4.4,1021.3,-16.3,0,"ENE",2,"Huairou"
25524,2016,1,28,11,101,101,28,40,1600,6,-1.5,1021.2,-15.7,0,"E",1.2,"Huairou"
25525,2016,1,28,12,88,88,26,33,1300,16,1.1,1020.5,-16.3,0,"SE",1.9,"Huairou"
25526,2016,1,28,13,79,79,27,30,1100,25,3.3,1019.8,-17,0,"SE",2.2,"Huairou"
25527,2016,1,28,14,68,71,30,28,1000,37,3.4,1019.4,-18.1,0,"E",2.5,"Huairou"
25528,2016,1,28,15,73,73,29,28,800,41,3.7,1019.4,-17.2,0,"E",2.4,"Huairou"
25529,2016,1,28,16,68,68,29,28,500,42,3.6,1019.7,-17.9,0,"ESE",1.5,"Huairou"
25530,2016,1,28,17,57,62,27,33,400,39,2.5,1019.9,-18.3,0,"ENE",1.5,"Huairou"
25531,2016,1,28,18,68,69,28,64,800,10,-1.3,1020.6,-16.7,0,"NW",1.9,"Huairou"
25532,2016,1,28,19,111,123,39,60,1600,6,-2.3,1021.6,-16.8,0,"NW",2.1,"Huairou"
25533,2016,1,28,20,103,103,34,44,1400,15,-3.9,1022.1,-16.8,0,"SE",1,"Huairou"
25534,2016,1,28,21,99,99,32,40,1500,15,-4.6,1022.5,-16.2,0,"NW",1.1,"Huairou"
25535,2016,1,28,22,95,99,29,47,1800,6,-5.7,1023.4,-16.3,0,"E",1.3,"Huairou"
25536,2016,1,28,23,105,130,33,62,2100,2,-6.3,1024.1,-15.8,0,"NW",1.5,"Huairou"
25537,2016,1,29,0,163,176,33,75,2900,2,-6,1024.4,-15.3,0,"NNW",2.4,"Huairou"
25538,2016,1,29,1,139,141,27,53,2600,2,-7.1,1025.1,-14.6,0,"N",0.6,"Huairou"
25539,2016,1,29,2,139,140,17,48,2500,2,-7.6,1026,-14,0,"WNW",1.8,"Huairou"
25540,2016,1,29,3,130,143,17,48,2400,2,-8,1026.3,-14,0,"NW",2.2,"Huairou"
25541,2016,1,29,4,128,128,13,53,2600,2,-8.2,1025.8,-14,0,"WNW",0.8,"Huairou"
25542,2016,1,29,5,124,124,13,NA,3000,2,-9.1,1025.7,-14.1,0,"NW",1.5,"Huairou"
25543,2016,1,29,6,105,105,13,52,2500,2,-10.1,1025.7,-14.2,0,"WSW",0.8,"Huairou"
25544,2016,1,29,7,88,100,10,49,2700,2,-10.7,1026.7,-14.4,0,"NW",1.8,"Huairou"
25545,2016,1,29,8,114,116,9,48,2700,2,-10.3,1027.3,-14.6,0,"NNW",1.1,"Huairou"
25546,2016,1,29,9,123,123,19,49,2800,2,-9.7,1027.9,-14.2,0,"NNE",0.6,"Huairou"
25547,2016,1,29,10,76,76,29,47,1400,2,-6.4,1028.1,-15.9,0,"ESE",1.4,"Huairou"
25548,2016,1,29,11,32,32,32,28,900,18,-4.6,1028.2,-16.8,0,"ESE",1.3,"Huairou"
25549,2016,1,29,12,44,54,39,36,1300,14,-3.4,1027.1,-16.7,0,"SE",1.5,"Huairou"
25550,2016,1,29,13,86,110,53,52,2100,6,-2.9,1025.8,-16.6,0,"SSE",1.3,"Huairou"
25551,2016,1,29,14,93,120,62,58,2300,5,-2.3,1024.5,-16.4,0,"SSE",2.1,"Huairou"
25552,2016,1,29,15,95,130,59,63,2300,2,-2.4,1023.9,-16.9,0,"SSW",2.4,"Huairou"
25553,2016,1,29,16,76,99,45,54,1700,8,-2.7,1024,-17.9,0,"SSW",2.4,"Huairou"
25554,2016,1,29,17,63,63,37,51,1500,9,-3.6,1023.9,-17.9,0,"S",1.8,"Huairou"
25555,2016,1,29,18,58,79,32,58,1600,2,-4.9,1024.6,-18,0,"S",0.7,"Huairou"
25556,2016,1,29,19,59,86,27,58,1500,2,-7,1025.1,-17.2,0,"NW",1.5,"Huairou"
25557,2016,1,29,20,67,89,27,60,1700,2,-8,1025.6,-17.4,0,"NW",1.8,"Huairou"
25558,2016,1,29,21,100,112,35,62,2500,2,-8.5,1025.8,-17.3,0,"NW",1.9,"Huairou"
25559,2016,1,29,22,92,94,30,56,2300,2,-8.7,1025.8,-17.5,0,"NW",1.7,"Huairou"
25560,2016,1,29,23,87,91,25,52,2200,2,-10.1,1025.8,-17.4,0,"WNW",1,"Huairou"
25561,2016,1,30,0,81,86,18,49,2200,2,-10.6,1025.6,-17.3,0,"NW",1,"Huairou"
25562,2016,1,30,1,79,84,19,48,2200,2,-10.7,1025.5,-16.8,0,"SSE",0.6,"Huairou"
25563,2016,1,30,2,92,93,19,53,2800,2,-10.8,1025.7,-16.9,0,"NW",1.5,"Huairou"
25564,2016,1,30,3,95,95,18,52,2900,2,-11.3,1026,-16.8,0,"NW",0.6,"Huairou"
25565,2016,1,30,4,89,91,21,53,2500,2,-11,1025.9,-16.3,0,"WSW",0.5,"Huairou"
25566,2016,1,30,5,91,91,18,53,2400,2,-11.1,1026,-16.4,0,"NNW",1.6,"Huairou"
25567,2016,1,30,6,90,97,19,53,2300,2,-11,1026.3,-16.3,0,"N",0.5,"Huairou"
25568,2016,1,30,7,85,85,18,51,2200,2,-10.4,1026.7,-17.1,0,"ENE",0.8,"Huairou"
25569,2016,1,30,8,69,69,18,46,1600,2,-10.7,1027.3,-16.8,0,"ENE",0.5,"Huairou"
25570,2016,1,30,9,50,50,15,35,1200,8,-8.9,1027.6,-19.5,0,"ENE",2.1,"Huairou"
25571,2016,1,30,10,30,45,9,17,700,29,-7.6,1027.5,-21.8,0,"ENE",3.1,"Huairou"
25572,2016,1,30,11,18,18,7,12,600,39,-6.5,1027.7,-23.8,0,"E",3,"Huairou"
25573,2016,1,30,12,10,10,5,8,500,44,-5.6,1027.1,-24.5,0,"E",2.4,"Huairou"
25574,2016,1,30,13,11,11,5,7,500,46,-4.3,1025.8,-24,0,"SE",2,"Huairou"
25575,2016,1,30,14,16,16,6,8,500,47,-3.5,1025,-23.9,0,"E",1.6,"Huairou"
25576,2016,1,30,15,16,16,6,9,500,47,-3.6,1024.5,-24,0,"E",1.6,"Huairou"
25577,2016,1,30,16,16,21,7,14,500,43,-3.5,1024.8,-23.9,0,"ESE",0.7,"Huairou"
25578,2016,1,30,17,17,26,8,16,500,41,-4.4,1025,-23,0,"SW",1.5,"Huairou"
25579,2016,1,30,18,17,17,8,25,600,32,-5.5,1025.8,-22,0,"NNW",1.1,"Huairou"
25580,2016,1,30,19,28,62,10,34,900,20,-7.4,1026.3,-21.3,0,"WNW",2.4,"Huairou"
25581,2016,1,30,20,68,68,18,34,1500,16,-8.3,1026.5,-21.8,0,"NW",1.3,"Huairou"
25582,2016,1,30,21,45,45,13,28,1200,19,-9.4,1027.3,-21.7,0,"ENE",1.8,"Huairou"
25583,2016,1,30,22,34,34,9,30,800,21,-9.4,1027.8,-22.1,0,"W",0.9,"Huairou"
25584,2016,1,30,23,27,36,7,24,800,27,-9.9,1028.7,-23.5,0,"ENE",0.7,"Huairou"
25585,2016,1,31,0,20,20,4,17,600,36,-11.5,1028.8,-22.4,0,"NW",1.1,"Huairou"
25586,2016,1,31,1,11,22,3,12,600,38,-11.8,1028.8,-23.3,0,"NNW",0.7,"Huairou"
25587,2016,1,31,2,14,14,NA,13,500,34,-12.1,1029.1,-23.9,0,"ENE",0.9,"Huairou"
25588,2016,1,31,3,9,9,3,10,300,42,-13.1,1028.7,-23.6,0,"N",1.6,"Huairou"
25589,2016,1,31,4,14,19,3,16,600,28,-13.3,1028,-24.1,0,"W",1.1,"Huairou"
25590,2016,1,31,5,22,24,3,NA,1200,24,-14.4,1027.9,-23,0,"NW",1.3,"Huairou"
25591,2016,1,31,6,17,19,3,20,1300,22,-15,1028.3,-22.7,0,"NNW",1.7,"Huairou"
25592,2016,1,31,7,27,32,2,32,1600,7,-15.6,1028.9,-22.6,0,"NNW",0.8,"Huairou"
25593,2016,1,31,8,25,33,5,44,1300,2,-14.7,1029.7,-21.8,0,"S",0.9,"Huairou"
25594,2016,1,31,9,33,33,10,47,1200,2,-9.4,1029.8,-20.5,0,"E",0.8,"Huairou"
25595,2016,1,31,10,21,42,5,39,800,10,-6.3,1029.5,-22.7,0,"E",1.7,"Huairou"
25596,2016,1,31,11,25,25,5,16,600,32,-3.7,1029.2,-22.4,0,"SSE",1.9,"Huairou"
25597,2016,1,31,12,15,15,3,13,400,40,-2.2,1028.1,-22.8,0,"SSE",2.2,"Huairou"
25598,2016,1,31,13,10,10,3,12,400,44,-1.1,1026.7,-22.5,0,"SSW",1.3,"Huairou"
25599,2016,1,31,14,13,13,3,13,400,46,-0.1,1026,-21.6,0,"E",1.6,"Huairou"
25600,2016,1,31,15,11,22,4,13,400,46,0.2,1025.8,-21.4,0,"ESE",2.9,"Huairou"
25601,2016,1,31,16,19,23,4,13,400,46,0,1025.4,-22.2,0,"E",1.8,"Huairou"
25602,2016,1,31,17,22,30,5,18,300,42,-0.7,1025.3,-21.5,0,"ENE",1.1,"Huairou"
25603,2016,1,31,18,22,22,9,29,500,31,-3,1026,-21.3,0,"NNE",1.1,"Huairou"
25604,2016,1,31,19,33,60,15,35,900,23,-2.3,1026.8,-19.3,0,"NW",3.4,"Huairou"
25605,2016,1,31,20,36,50,10,35,800,23,-2.8,1027.3,-18.8,0,"NNW",1.7,"Huairou"
25606,2016,1,31,21,14,24,4,16,400,41,-4.6,1028,-19.2,0,"NW",1.2,"Huairou"
25607,2016,1,31,22,33,47,14,39,1200,19,-6.3,1028.4,-18.6,0,"SSE",0.8,"Huairou"
25608,2016,1,31,23,50,55,12,40,1200,13,-7.3,1028.5,-18.3,0,"ENE",1.1,"Huairou"
25609,2016,2,1,0,44,53,7,33,900,18,-7.5,1028.4,-18.2,0,"N",0.3,"Huairou"
25610,2016,2,1,1,28,28,4,30,700,21,-8.8,1028,-18.1,0,"SE",0.7,"Huairou"
25611,2016,2,1,2,29,36,5,32,1000,19,-9.1,1027.8,-18.1,0,"NNW",1.3,"Huairou"
25612,2016,2,1,3,32,32,5,30,1100,18,-10.7,1027.6,-18.2,0,"NNW",0.7,"Huairou"
25613,2016,2,1,4,25,25,4,25,900,21,-11.2,1027.1,-18.7,0,"WNW",1.8,"Huairou"
25614,2016,2,1,5,14,14,2,30,600,17,-11.3,1026.9,-18.4,0,"WSW",0.6,"Huairou"
25615,2016,2,1,6,15,16,3,26,800,21,-12.7,1027,-18.7,0,"N",0.7,"Huairou"
25616,2016,2,1,7,12,18,4,26,800,21,-13.3,1027.4,-19,0,"NW",1.8,"Huairou"
25617,2016,2,1,8,21,37,3,48,1200,2,-12.5,1027.7,-18.7,0,"N",0.9,"Huairou"
25618,2016,2,1,9,32,32,8,42,1300,3,-8.4,1028,-17.4,0,"NE",0.4,"Huairou"
25619,2016,2,1,10,19,51,6,21,600,26,-4.4,1028,-18.3,0,"ESE",2.4,"Huairou"
25620,2016,2,1,11,26,26,4,14,500,36,-2.3,1027.7,-19.3,0,"E",2.2,"Huairou"
25621,2016,2,1,12,7,7,2,8,300,45,-0.3,1026.6,-19.5,0,"E",2.6,"Huairou"
25622,2016,2,1,13,7,9,2,9,300,48,0.9,1025.7,-19,0,"ESE",3.3,"Huairou"
25623,2016,2,1,14,6,11,2,8,300,50,1.9,1025.2,-19.4,0,"SE",2.6,"Huairou"
25624,2016,2,1,15,11,11,3,10,200,50,3.3,1024.6,-19.5,0,"S",1.2,"Huairou"
25625,2016,2,1,16,7,7,2,7,100,54,2.8,1023.9,-19.9,0,"E",1.6,"Huairou"
25626,2016,2,1,17,5,7,2,8,100,54,2.6,1023.9,-20.1,0,"S",1.4,"Huairou"
25627,2016,2,1,18,7,7,2,9,100,52,0.3,1024.4,-19.5,0,"WNW",2.5,"Huairou"
25628,2016,2,1,19,10,28,3,10,100,51,-1,1025,-19.1,0,"WNW",2.3,"Huairou"
25629,2016,2,1,20,9,9,2,6,100,54,-2.1,1025.4,-18.6,0,"WNW",1.7,"Huairou"
25630,2016,2,1,21,6,6,2,12,100,50,-2.8,1025.8,-18.4,0,"NW",0.7,"Huairou"
25631,2016,2,1,22,9,9,2,10,300,51,-3.7,1025.5,-17.7,0,"NW",1.2,"Huairou"
25632,2016,2,1,23,23,31,6,28,700,32,-5.7,1025.4,-17.8,0,"NNE",1.7,"Huairou"
25633,2016,2,2,0,42,42,8,43,1100,13,-7.1,1025.2,-17.3,0,"NNW",1.6,"Huairou"
25634,2016,2,2,1,44,44,6,30,1200,15,-7.8,1025.2,-18,0,"NW",1,"Huairou"
25635,2016,2,2,2,27,27,6,31,600,11,-8.1,1025.2,-17.4,0,"NE",1.9,"Huairou"
25636,2016,2,2,3,NA,NA,NA,NA,NA,NA,-9.2,1024.8,-18,0,"NNW",0.9,"Huairou"
25637,2016,2,2,4,14,14,4,19,500,26,-10.7,1024,-18.2,0,"WNW",1.2,"Huairou"
25638,2016,2,2,5,20,31,4,NA,1100,11,-11.5,1023.8,-18.1,0,"NNE",0.5,"Huairou"
25639,2016,2,2,6,22,22,5,39,1300,6,-11,1023.5,-17.7,0,"NW",1.5,"Huairou"
25640,2016,2,2,7,23,23,5,47,1100,2,-12.1,1023.6,-17.7,0,"WNW",1.3,"Huairou"
25641,2016,2,2,8,17,22,5,52,1100,2,-11.2,1023.7,-17.6,0,"E",0.9,"Huairou"
25642,2016,2,2,9,20,20,8,42,900,9,-5.8,1023.9,-16.7,0,"ESE",1.2,"Huairou"
25643,2016,2,2,10,16,43,7,20,600,30,-3.3,1023.2,-18.1,0,"ENE",2.1,"Huairou"
25644,2016,2,2,11,5,5,5,13,400,39,-0.8,1022.6,-18.4,0,"E",1.8,"Huairou"
25645,2016,2,2,12,6,6,4,7,300,49,1.3,1021.4,-19.3,0,"E",1.6,"Huairou"
25646,2016,2,2,13,13,13,5,8,300,52,2.8,1020.3,-19.2,0,"SSE",1.9,"Huairou"
25647,2016,2,2,14,12,12,6,10,300,52,3.6,1019.1,-19.2,0,"ESE",1.8,"Huairou"
25648,2016,2,2,15,13,22,7,12,100,50,3.5,1018.5,-20,0,"E",1.6,"Huairou"
25649,2016,2,2,16,15,15,8,14,100,49,3.4,1018.3,-19.4,0,"E",2.3,"Huairou"
25650,2016,2,2,17,15,18,7,17,100,46,2.6,1018.2,-19.4,0,"E",1.6,"Huairou"
25651,2016,2,2,18,17,17,8,35,100,28,-0.3,1018.4,-19,0,"N",1.9,"Huairou"
25652,2016,2,2,19,46,69,17,50,900,12,-2.9,1018.6,-18.1,0,"WNW",2.1,"Huairou"
25653,2016,2,2,20,72,78,22,36,1100,19,-3.2,1019,-18,0,"NW",2.9,"Huairou"
25654,2016,2,2,21,53,59,19,33,1100,17,-5,1019.4,-17.8,0,"SE",1.3,"Huairou"
25655,2016,2,2,22,56,70,16,48,1200,2,-5.8,1019.6,-17,0,"N",1.1,"Huairou"
25656,2016,2,2,23,48,48,15,46,1400,3,-7.4,1019.2,-16.6,0,"N",1.2,"Huairou"
25657,2016,2,3,0,47,47,13,35,1300,11,-7.1,1019.3,-17.9,0,"NW",1.8,"Huairou"
25658,2016,2,3,1,36,36,11,28,1100,17,-7.4,1019.2,-18.1,0,"NW",2,"Huairou"
25659,2016,2,3,2,45,45,11,21,1300,19,-7.7,1019.1,-17.9,0,"WNW",2.3,"Huairou"
25660,2016,2,3,3,37,56,8,19,1200,19,-7.8,1018.9,-18,0,"NW",1.3,"Huairou"
25661,2016,2,3,4,29,29,7,18,1000,24,-8.5,1018.4,-18.1,0,"NNE",0.9,"Huairou"
25662,2016,2,3,5,15,15,7,24,700,24,-9.7,1018.3,-17.7,0,"WNW",1.2,"Huairou"
25663,2016,2,3,6,16,16,7,36,700,13,-9.7,1018.2,-18,0,"NNW",1,"Huairou"
25664,2016,2,3,7,16,16,9,27,800,19,-10.1,1018.6,-17.4,0,"NE",1.3,"Huairou"
25665,2016,2,3,8,25,28,13,39,1100,10,-9.5,1019.2,-16.9,0,"WNW",1.1,"Huairou"
25666,2016,2,3,9,25,29,13,39,1000,10,-5.9,1019.6,-16.5,0,"W",0.4,"Huairou"
25667,2016,2,3,10,23,51,12,23,700,24,-3.9,1019.8,-17.1,0,"E",2.2,"Huairou"
25668,2016,2,3,11,32,37,12,22,800,27,-3.2,1019.9,-17.6,0,"E",2,"Huairou"
25669,2016,2,3,12,22,22,9,15,500,35,0,1019,-16.8,0,"E",1.6,"Huairou"
25670,2016,2,3,13,23,23,10,13,500,42,2.3,1017.7,-17.8,0,"ESE",2.5,"Huairou"
25671,2016,2,3,14,24,24,12,14,500,45,4.1,1016.7,-17.5,0,"E",2.7,"Huairou"
25672,2016,2,3,15,22,33,14,15,500,47,4.3,1016.4,-18,0,"ENE",2.3,"Huairou"
25673,2016,2,3,16,26,30,15,17,300,46,4.8,1016.5,-18.3,0,"ENE",2.6,"Huairou"
25674,2016,2,3,17,23,33,15,27,100,36,4.1,1016.9,-18.8,0,"ENE",2.2,"Huairou"
25675,2016,2,3,18,24,32,15,39,300,26,1.7,1017.9,-18.3,0,"NNW",1.5,"Huairou"
25676,2016,2,3,19,42,65,20,43,700,18,-0.7,1018.8,-17,0,"WNW",2.7,"Huairou"
25677,2016,2,3,20,50,54,18,27,700,27,-1.8,1019.9,-17.5,0,"NW",3.5,"Huairou"
25678,2016,2,3,21,55,64,19,54,1100,3,-2.8,1020.4,-18,0,"SE",1.5,"Huairou"
25679,2016,2,3,22,50,53,20,45,1100,9,-3.3,1021.3,-17.3,0,"NNE",1.4,"Huairou"
25680,2016,2,3,23,49,49,17,34,1100,18,-2.4,1021.4,-17.7,0,"NNE",1.8,"Huairou"
25681,2016,2,4,0,31,31,8,19,600,35,-1.6,1022,-18.6,0,"SSW",1.4,"Huairou"
25682,2016,2,4,1,15,15,6,15,600,39,-1.9,1021.8,-18.5,0,"ENE",2,"Huairou"
25683,2016,2,4,2,17,18,7,12,500,37,-2.6,1022,-18.6,0,"E",1,"Huairou"
25684,2016,2,4,3,9,12,5,9,300,NA,-2.9,1021.9,-18.9,0,"E",3.2,"Huairou"
25685,2016,2,4,4,10,13,3,12,300,38,-4.1,1022,-18.8,0,"SE",1.5,"Huairou"
25686,2016,2,4,5,7,10,4,NA,300,42,-4.4,1022.4,-19,0,"NE",1.4,"Huairou"
25687,2016,2,4,6,9,12,6,19,500,35,-6.6,1022.8,-18,0,"NW",1,"Huairou"
25688,2016,2,4,7,14,22,6,25,600,29,-6.3,1023.7,-18,0,"NW",2.4,"Huairou"
25689,2016,2,4,8,16,21,8,27,800,25,-6,1023.7,-17.7,0,"E",1,"Huairou"
25690,2016,2,4,9,13,49,7,27,600,25,-4,1023.6,-17.9,0,"ESE",1.6,"Huairou"
25691,2016,2,4,10,15,16,8,18,500,35,-2.5,1023.4,-18.1,0,"NE",0.7,"Huairou"
25692,2016,2,4,11,16,16,5,12,400,42,-0.7,1023.3,-17.9,0,"ESE",2,"Huairou"
25693,2016,2,4,12,14,14,3,8,400,47,0.3,1022.2,-18.5,0,"SE",2.3,"Huairou"
25694,2016,2,4,13,9,9,3,6,300,52,1,1020.8,-18.4,0,"E",3,"Huairou"
25695,2016,2,4,14,11,11,3,6,300,54,2,1019.7,-18.7,0,"ENE",2.3,"Huairou"
25696,2016,2,4,15,4,12,3,6,100,55,2.6,1019.2,-18.8,0,"ENE",1.7,"Huairou"
25697,2016,2,4,16,8,8,2,7,100,56,2.3,1019,-19,0,"ENE",0.9,"Huairou"
25698,2016,2,4,17,8,16,3,10,100,52,1.1,1019.2,-18.3,0,"NNE",0.4,"Huairou"
25699,2016,2,4,18,13,34,5,28,200,35,-1.4,1019.8,-17.2,0,"WNW",2.4,"Huairou"
25700,2016,2,4,19,55,57,18,39,900,19,-2.3,1020.4,-17.2,0,"NW",1.6,"Huairou"
25701,2016,2,4,20,50,58,16,27,900,25,-3.1,1020.9,-17.5,0,"NW",1,"Huairou"
25702,2016,2,4,21,27,27,5,11,300,48,0.1,1021.6,-19.7,0,"N",1.1,"Huairou"
25703,2016,2,4,22,8,8,3,8,200,56,-0.7,1021.8,-19.3,0,"NE",1.3,"Huairou"
25704,2016,2,4,23,10,19,3,8,300,56,-2,1021.9,-19,0,"ENE",0.9,"Huairou"
25705,2016,2,5,0,5,6,2,2,200,58,-1.6,1022.1,-17,0,"WNW",1.9,"Huairou"
25706,2016,2,5,1,8,8,2,2,200,58,-2.4,1021.8,-18.5,0,"ESE",1.3,"Huairou"
25707,2016,2,5,2,3,5,2,3,200,56,-3.1,1021.8,-17.9,0,"SE",1,"Huairou"
25708,2016,2,5,3,6,6,2,2,100,57,-3.3,1021.8,-18.1,0,"NW",0.9,"Huairou"
25709,2016,2,5,4,3,8,2,2,100,57,-4.1,1021.6,-18.8,0,"W",1.6,"Huairou"
25710,2016,2,5,5,5,5,2,2,200,58,-4.3,1021.6,-18.9,0,"WNW",1.8,"Huairou"
25711,2016,2,5,6,7,7,2,2,200,60,-4.7,1021.4,-19.3,0,"WSW",0.6,"Huairou"
25712,2016,2,5,7,7,7,2,2,300,59,-5.3,1021.7,-19.8,0,"W",2.1,"Huairou"
25713,2016,2,5,8,8,14,2,3,300,58,-4.7,1022.1,-18.9,0,"E",0.5,"Huairou"
25714,2016,2,5,9,20,39,4,18,600,43,-3.1,1022.2,-17.9,0,"ESE",1.3,"Huairou"
25715,2016,2,5,10,29,49,4,15,600,44,-0.4,1022.2,-20.1,0,"WSW",1.5,"Huairou"
25716,2016,2,5,11,5,9,2,3,300,57,0.3,1021.9,-20.7,0,"NW",1.8,"Huairou"
25717,2016,2,5,12,6,12,2,2,300,58,1.2,1021.2,-19.9,0,"W",4.1,"Huairou"
25718,2016,2,5,13,5,15,2,2,100,58,1.5,1020.7,-19.1,0,"NNE",4.2,"Huairou"
25719,2016,2,5,14,4,20,2,2,100,58,3.2,1020.1,-18.3,0,"W",3.2,"Huairou"
25720,2016,2,5,15,3,10,2,2,100,58,3.3,1019.7,-18.8,0,"W",2.3,"Huairou"
25721,2016,2,5,16,8,8,2,3,100,58,3.1,1019.5,-17.7,0,"W",2.8,"Huairou"
25722,2016,2,5,17,4,18,2,3,100,59,2.5,1019.7,-17.7,0,"NW",3.8,"Huairou"
25723,2016,2,5,18,7,7,2,5,100,57,1.4,1020.2,-17,0,"NW",3.7,"Huairou"
25724,2016,2,5,19,8,14,2,6,100,56,0.3,1021,-16.6,0,"NW",2.1,"Huairou"
25725,2016,2,5,20,4,19,2,7,100,54,0.5,1021.8,-16.8,0,"NNW",2.2,"Huairou"
25726,2016,2,5,21,4,20,2,3,100,55,-1.1,1022.5,-16.9,0,"W",1.9,"Huairou"
25727,2016,2,5,22,5,29,2,2,100,54,-1.5,1022.9,-16.9,0,"WNW",3.2,"Huairou"
25728,2016,2,5,23,3,16,2,2,200,55,-2.2,1022.8,-17.1,0,"WNW",1.9,"Huairou"
25729,2016,2,6,0,6,17,2,4,300,52,-4.3,1022.9,-16.8,0,"NW",1,"Huairou"
25730,2016,2,6,1,14,24,NA,11,800,41,-4.6,1022.5,-16.8,0,"NE",1.8,"Huairou"
25731,2016,2,6,2,15,21,NA,9,NA,39,-5,1022.5,-16.5,0,"ENE",0.8,"Huairou"
25732,2016,2,6,3,12,12,3,7,NA,42,-5.7,1022.1,-16.6,0,"N",1.6,"Huairou"
25733,2016,2,6,4,12,12,2,NA,400,NA,-5.8,1021.6,-16.4,0,"NNW",1.5,"Huairou"
25734,2016,2,6,5,10,19,2,NA,500,38,-7.3,1021.7,-17,0,"N",1.7,"Huairou"
25735,2016,2,6,6,10,13,3,11,600,35,-7.3,1021.5,-17,0,"NNW",1.9,"Huairou"
25736,2016,2,6,7,9,20,2,10,800,31,-8.7,1021.6,-16.6,0,"S",1.3,"Huairou"
25737,2016,2,6,8,16,25,3,27,900,18,-7.1,1022.1,-15.5,0,"ESE",1.6,"Huairou"
25738,2016,2,6,9,28,28,7,27,900,18,-4.4,1022.3,-16,0,"ENE",1.8,"Huairou"
25739,2016,2,6,10,28,60,6,20,700,27,-1,1022.3,-15.6,0,"ESE",1.9,"Huairou"
25740,2016,2,6,11,25,25,5,10,600,41,1.2,1022,-16.2,0,"ESE",2.4,"Huairou"
25741,2016,2,6,12,24,27,4,12,500,42,1.8,1021,-17.2,0,"E",2.1,"Huairou"
25742,2016,2,6,13,16,16,2,10,400,48,3.6,1019.8,-17.9,0,"E",2.1,"Huairou"
25743,2016,2,6,14,11,15,2,9,200,51,4.5,1018.4,-17.8,0,"ENE",2.4,"Huairou"
25744,2016,2,6,15,14,20,2,9,100,53,5.1,1017.6,-18,0,"E",2.5,"Huairou"
