"No","year","month","day","hour","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","wd","WSPM","station"
24913,2016,1,3,0,623,623,21,160,8300,14,-3,1017.9,-5,0,"N",1.1,"Shunyi"
24914,2016,1,3,1,570,570,20,138,7800,13,-3.3,1017.6,-5.6,0,"NE",0.6,"Shunyi"
24915,2016,1,3,2,414,414,26,109,6300,8,-3.6,1017.6,-5.8,0,"ESE",0.4,"Shunyi"
24916,2016,1,3,3,363,363,17,96,6200,8,-3.6,1018.1,-5.5,0,"NE",0.7,"Shunyi"
24917,2016,1,3,4,435,435,10,105,7000,10,-4,1018,-5.7,0,"W",0.6,"Shunyi"
24918,2016,1,3,5,361,361,9,89,5700,6,-3,1018.5,-4.3,0,"SSE",1.6,"Shunyi"
24919,2016,1,3,6,276,276,9,78,4500,4,-2.7,1019.1,-3.8,0,"ESE",1.1,"Shunyi"
24920,2016,1,3,7,217,217,6,75,3600,3,-2.7,1019.6,-4,0,"W",0.6,"Shunyi"
24921,2016,1,3,8,244,244,4,77,4200,5,-3.8,1019.9,-4.9,0,"NNW",0.7,"Shunyi"
24922,2016,1,3,9,260,260,4,74,4600,6,-3.1,1020.7,-4.1,0,"WNW",1.3,"Shunyi"
24923,2016,1,3,10,253,253,6,69,3700,5,-1.9,1021,-3.6,0,"NW",1.3,"Shunyi"
24924,2016,1,3,11,231,231,28,63,2700,9,-0.7,1020.8,-3.4,0,"NW",1,"Shunyi"
24925,2016,1,3,12,180,180,34,65,2100,12,0.6,1019.6,-3.7,0,"W",1.1,"Shunyi"
24926,2016,1,3,13,210,210,32,73,2300,14,1.6,1018.5,-4.7,0,"SSW",1.5,"Shunyi"
24927,2016,1,3,14,203,203,32,80,2100,17,2.3,1018.2,-5.4,0,"SW",2,"Shunyi"
24928,2016,1,3,15,190,190,31,79,2000,20,2.9,1018.2,-7.6,0,"SSE",1.3,"Shunyi"
24929,2016,1,3,16,145,145,31,73,1700,22,2.5,1018.7,-7.4,0,"SE",1,"Shunyi"
24930,2016,1,3,17,148,148,25,86,1900,11,0.9,1019,-6.7,0,"SSE",0.5,"Shunyi"
24931,2016,1,3,18,179,179,14,100,2500,5,-1.6,1020,-7.1,0,NA,0.2,"Shunyi"
24932,2016,1,3,19,205,205,13,107,3100,6,-2.4,1021.1,-6.6,0,"WNW",0.6,"Shunyi"
24933,2016,1,3,20,NA,NA,NA,NA,NA,NA,-3.2,1021.7,-6,0,"NE",0,"Shunyi"
24934,2016,1,3,21,285,285,17,114,4500,9,-3.6,1022,-6.1,0,"N",0.8,"Shunyi"
24935,2016,1,3,22,239,239,12,104,3600,7,-3.5,1022.5,-6.3,0,"WSW",0.7,"Shunyi"
24936,2016,1,3,23,307,307,18,107,4900,11,-4.2,1022.8,-6.5,0,"NW",0.5,"Shunyi"
24937,2016,1,4,0,258,258,22,87,3400,7,-2.5,1023.1,-5.8,0,"N",1.1,"Shunyi"
24938,2016,1,4,1,176,176,NA,55,3200,7,-4.1,1023.8,-6.7,0,"W",1.2,"Shunyi"
24939,2016,1,4,2,205,205,NA,43,NA,2,-4,1024.4,-7.1,0,"E",0.6,"Shunyi"
24940,2016,1,4,3,154,154,7,36,NA,NA,-1.9,1025.3,-8.9,0,"NNE",1.9,"Shunyi"
24941,2016,1,4,4,68,68,4,NA,600,NA,-2.1,1025.5,-10.7,0,"NW",0.9,"Shunyi"
24942,2016,1,4,5,36,36,4,NA,500,27,-2,1025.7,-11.3,0,"N",1.6,"Shunyi"
24943,2016,1,4,6,40,40,5,47,1100,24,-2.4,1026.2,-12.7,0,"N",1.9,"Shunyi"
24944,2016,1,4,7,38,38,5,54,1000,19,-2.7,1026.9,-13,0,"NNE",1.7,"Shunyi"
24945,2016,1,4,8,23,23,2,42,600,32,-2.9,1027.9,-13.8,0,"W",0.9,"Shunyi"
24946,2016,1,4,9,9,9,2,31,400,45,-1.7,1028.6,-12.7,0,"NNW",1,"Shunyi"
24947,2016,1,4,10,13,13,2,23,400,55,-0.4,1028.6,-13.7,0,"NNE",2.2,"Shunyi"
24948,2016,1,4,11,21,21,2,20,300,61,0.8,1028.3,-15.3,0,"NE",2.3,"Shunyi"
24949,2016,1,4,12,6,6,2,13,200,69,1.1,1027.3,-15.9,0,"NNE",2.1,"Shunyi"
24950,2016,1,4,13,8,8,2,12,200,70,1.9,1026.3,-18.2,0,"WNW",2.7,"Shunyi"
24951,2016,1,4,14,8,8,2,12,200,72,1.3,1025.9,-18.1,0,"WNW",3.1,"Shunyi"
24952,2016,1,4,15,9,9,2,14,300,71,1.8,1025.6,-17.7,0,"NNE",1.7,"Shunyi"
24953,2016,1,4,16,3,5,2,13,300,72,1.3,1025.5,-18.1,0,"ENE",1.6,"Shunyi"
24954,2016,1,4,17,6,6,2,19,300,64,0.3,1025.9,-17.5,0,"NNE",1,"Shunyi"
24955,2016,1,4,18,11,11,3,54,500,29,-1.8,1026.5,-16,0,"W",1.3,"Shunyi"
24956,2016,1,4,19,83,83,23,85,2000,10,-0.4,1027,-17.2,0,"WNW",2.4,"Shunyi"
24957,2016,1,4,20,93,93,18,70,1800,14,-1.4,1027.4,-18.5,0,"NW",1.6,"Shunyi"
24958,2016,1,4,21,36,36,7,42,900,35,-1.9,1027.9,-19.8,0,"NW",2.2,"Shunyi"
24959,2016,1,4,22,23,23,3,25,700,53,-2.3,1028.5,-20.7,0,"NW",2.3,"Shunyi"
24960,2016,1,4,23,28,28,4,27,700,49,-2.7,1028.5,-21,0,"NW",2.8,"Shunyi"
24961,2016,1,5,0,19,19,2,17,500,59,-3.1,1028.6,-21.9,0,"NW",2.9,"Shunyi"
24962,2016,1,5,1,7,7,2,10,400,63,-3.6,1028.5,-22.3,0,"NW",3.3,"Shunyi"
24963,2016,1,5,2,4,5,2,7,300,63,-4.3,1028.4,-22.9,0,"NW",4.4,"Shunyi"
24964,2016,1,5,3,5,5,2,6,300,64,-4.8,1028.4,-22.3,0,"WNW",5.2,"Shunyi"
24965,2016,1,5,4,6,6,2,9,500,58,-5.9,1028.3,-21.5,0,"NNE",2.3,"Shunyi"
24966,2016,1,5,5,8,8,2,14,600,53,-6,1028.3,-21.6,0,"NW",2,"Shunyi"
24967,2016,1,5,6,9,9,2,15,400,52,-6.1,1028.2,-20.9,0,"N",1.9,"Shunyi"
24968,2016,1,5,7,10,10,2,29,700,37,-5.9,1028.6,-21.1,0,"NNW",1.7,"Shunyi"
24969,2016,1,5,8,15,15,2,44,900,20,-5.9,1028.7,-21.1,0,"NNW",1.6,"Shunyi"
24970,2016,1,5,9,18,18,3,39,900,27,-4.7,1029,-20.9,0,"NNW",1.9,"Shunyi"
24971,2016,1,5,10,25,25,4,34,1000,34,-3.3,1029,-21.5,0,"WNW",3.5,"Shunyi"
24972,2016,1,5,11,14,14,2,18,600,52,-1.8,1028.3,-21.3,0,"WNW",3.6,"Shunyi"
24973,2016,1,5,12,9,9,2,14,500,57,-0.7,1026.9,-20.9,0,"WNW",3.4,"Shunyi"
24974,2016,1,5,13,9,9,2,13,500,60,0.2,1025.5,-20.2,0,"WNW",3.4,"Shunyi"
24975,2016,1,5,14,4,5,2,15,400,60,1.3,1024.4,-20.5,0,"WNW",3.5,"Shunyi"
24976,2016,1,5,15,7,7,2,18,400,60,1.8,1024.1,-20.7,0,"WNW",3.6,"Shunyi"
24977,2016,1,5,16,12,12,2,22,400,57,1.8,1024,-20.7,0,"WNW",2.8,"Shunyi"
24978,2016,1,5,17,13,18,2,37,500,40,0.6,1024.2,-20.4,0,"WNW",1.9,"Shunyi"
24979,2016,1,5,18,28,28,2,41,700,29,-1.6,1024.7,-17.4,0,"NNE",1.7,"Shunyi"
24980,2016,1,5,19,21,28,4,50,600,21,-2.4,1025.3,-18.1,0,"NW",1.4,"Shunyi"
24981,2016,1,5,20,53,58,13,68,1200,9,-3.5,1026,-17.5,0,"N",1.3,"Shunyi"
24982,2016,1,5,21,38,38,5,57,900,15,-5.1,1026.3,-13.9,0,"E",0.4,"Shunyi"
24983,2016,1,5,22,34,34,3,42,800,27,-5.2,1026.6,-17,0,"NNE",1.1,"Shunyi"
24984,2016,1,5,23,34,34,5,41,800,25,-5.3,1026.8,-15.9,0,"N",1,"Shunyi"
24985,2016,1,6,0,27,27,3,32,700,31,-6.3,1026.5,-15.8,0,"NNE",1.3,"Shunyi"
24986,2016,1,6,1,24,24,NA,25,1900,27,-6.9,1026.4,-16.1,0,"NNE",1,"Shunyi"
24987,2016,1,6,2,18,18,NA,2,NA,2,-7,1026.5,-16.2,0,"NNE",1.2,"Shunyi"
24988,2016,1,6,3,18,18,8,15,NA,NA,-7.2,1026.4,-16.4,0,"NW",1.1,"Shunyi"
24989,2016,1,6,4,13,13,7,NA,300,NA,-7.2,1026.4,-16.4,0,"NW",0.9,"Shunyi"
24990,2016,1,6,5,11,11,6,NA,300,30,-7,1026.5,-16.7,0,"WNW",1.6,"Shunyi"
24991,2016,1,6,6,11,11,8,31,500,29,-7.1,1026.8,-16.3,0,"N",1.7,"Shunyi"
24992,2016,1,6,7,12,12,9,39,600,24,-7.3,1027.5,-16.2,0,"N",1.3,"Shunyi"
24993,2016,1,6,8,10,10,8,36,500,29,-7.5,1028.1,-15.7,0,"N",1.5,"Shunyi"
24994,2016,1,6,9,13,13,8,30,500,39,-4.3,1028.7,-16.2,0,"N",1.4,"Shunyi"
24995,2016,1,6,10,17,19,4,31,600,39,-2.3,1029.1,-15.7,0,"N",1.5,"Shunyi"
24996,2016,1,6,11,17,17,2,22,500,50,0.3,1028.8,-17,0,"NNE",1.7,"Shunyi"
24997,2016,1,6,12,17,17,2,17,400,55,1.5,1027.6,-18,0,"NW",2.9,"Shunyi"
24998,2016,1,6,13,19,19,2,19,400,55,2.5,1026.4,-18.3,0,"WNW",3,"Shunyi"
24999,2016,1,6,14,19,19,2,18,300,57,3.5,1025.7,-18.7,0,"NW",3.6,"Shunyi"
25000,2016,1,6,15,17,17,2,17,300,60,3.8,1025.8,-19.1,0,"WNW",3.8,"Shunyi"
25001,2016,1,6,16,17,22,2,21,200,54,2.7,1026.2,-18.7,0,"WNW",4.7,"Shunyi"
25002,2016,1,6,17,12,22,2,23,200,53,1.6,1027,-19,0,"WNW",3.5,"Shunyi"
25003,2016,1,6,18,25,29,3,45,500,32,0.5,1027.9,-19.4,0,"WNW",3,"Shunyi"
25004,2016,1,6,19,21,24,2,40,500,34,-0.6,1028.8,-18.7,0,"WNW",3.2,"Shunyi"
25005,2016,1,6,20,30,31,6,48,700,26,-1.7,1029.8,-18.3,0,"NW",1.6,"Shunyi"
25006,2016,1,6,21,17,25,2,21,300,48,-2.8,1030.4,-18.4,0,"NNW",1.3,"Shunyi"
25007,2016,1,6,22,9,17,2,12,200,56,-3.5,1030.9,-18.2,0,"N",1.4,"Shunyi"
25008,2016,1,6,23,10,16,2,13,200,54,-4.2,1031.7,-18.5,0,"NW",2.3,"Shunyi"
25009,2016,1,7,0,22,22,2,21,500,42,-4.8,1031.8,-19.4,0,"NW",2.3,"Shunyi"
25010,2016,1,7,1,17,17,2,19,500,43,-5.7,1032.1,-19.1,0,"WNW",1.4,"Shunyi"
25011,2016,1,7,2,14,14,2,17,400,44,-5.7,1032.2,-19.1,0,"NW",1.7,"Shunyi"
25012,2016,1,7,3,10,10,2,13,400,50,-6.1,1032.1,-18.8,0,"WNW",2.6,"Shunyi"
25013,2016,1,7,4,10,10,2,22,500,40,-6.7,1031.7,-18.7,0,"NW",1.4,"Shunyi"
25014,2016,1,7,5,13,13,2,29,600,32,-6.4,1031.3,-18.7,0,"NNW",2.2,"Shunyi"
25015,2016,1,7,6,9,9,2,30,500,30,-6.4,1030.8,-18.7,0,"WNW",1.6,"Shunyi"
25016,2016,1,7,7,9,9,2,28,500,35,-7.2,1030.9,-18.5,0,"N",1.2,"Shunyi"
25017,2016,1,7,8,18,18,2,43,600,24,-6.7,1031.3,-18.7,0,"NNW",1.7,"Shunyi"
25018,2016,1,7,9,9,9,2,26,500,38,-5.1,1031.3,-18.2,0,"NNE",1.5,"Shunyi"
25019,2016,1,7,10,11,11,2,22,500,44,-4,1030.9,-18.3,0,"N",2,"Shunyi"
25020,2016,1,7,11,16,16,2,19,500,50,-2.6,1029.7,-17.8,0,"N",1.7,"Shunyi"
25021,2016,1,7,12,21,21,2,17,500,54,-1.3,1028.2,-18.4,0,"W",4.6,"Shunyi"
25022,2016,1,7,13,20,20,2,16,400,56,-0.3,1026.8,-19,0,"W",5.4,"Shunyi"
25023,2016,1,7,14,12,25,2,18,300,52,0.5,1025.8,-18.8,0,"W",5.5,"Shunyi"
25024,2016,1,7,15,16,29,2,20,300,52,0.8,1025.3,-18.6,0,"WNW",5.3,"Shunyi"
25025,2016,1,7,16,16,25,2,24,300,49,0.6,1025.1,-18.2,0,"W",4.6,"Shunyi"
25026,2016,1,7,17,16,25,3,35,300,37,-0.7,1025.1,-18.3,0,"W",3.8,"Shunyi"
25027,2016,1,7,18,20,29,6,55,500,18,-1.2,1025.1,-17.9,0,"WNW",4.4,"Shunyi"
25028,2016,1,7,19,28,32,7,52,500,21,-1.3,1025,-17.9,0,"WNW",6.1,"Shunyi"
25029,2016,1,7,20,12,20,2,25,300,49,-1.6,1025.3,-18.6,0,"WNW",6,"Shunyi"
25030,2016,1,7,21,11,11,2,18,300,56,-1.8,1025.1,-18.4,0,"NNW",3.8,"Shunyi"
25031,2016,1,7,22,9,13,2,13,200,60,-2.2,1025.2,-18.3,0,"NNW",3.5,"Shunyi"
25032,2016,1,7,23,11,11,2,13,300,59,-2.6,1025.3,-19.1,0,"N",2.9,"Shunyi"
25033,2016,1,8,0,17,17,2,22,400,48,-2.6,1025,-19.1,0,"NNW",2.2,"Shunyi"
25034,2016,1,8,1,14,14,NA,13,1600,44,-3.9,1024.8,-18.6,0,"N",2.6,"Shunyi"
25035,2016,1,8,2,13,13,17,10,NA,26,-5.2,1025.1,-18.3,0,"N",2.3,"Shunyi"
25036,2016,1,8,3,14,14,7,9,NA,30,-6,1025.1,-18.4,0,"NNE",1.7,"Shunyi"
25037,2016,1,8,4,7,7,5,NA,300,NA,-6,1024.7,-18.4,0,"NE",2.1,"Shunyi"
25038,2016,1,8,5,5,5,4,NA,300,35,-6.8,1024.8,-18.5,0,"N",1.3,"Shunyi"
25039,2016,1,8,6,8,8,6,13,300,51,-7.3,1025.2,-18.3,0,"N",1.3,"Shunyi"
25040,2016,1,8,7,7,7,5,20,400,43,-7.3,1025.8,-18.3,0,"N",2.7,"Shunyi"
25041,2016,1,8,8,11,12,5,28,400,35,-7.4,1026.4,-18.1,0,"N",2,"Shunyi"
25042,2016,1,8,9,12,15,6,23,500,39,-5.8,1027.1,-18.2,0,"N",1.7,"Shunyi"
25043,2016,1,8,10,16,16,6,18,500,47,-3.7,1027.2,-18.4,0,"NE",3.2,"Shunyi"
25044,2016,1,8,11,13,13,4,11,400,55,-2,1026.7,-18.6,0,"NNE",2.8,"Shunyi"
25045,2016,1,8,12,9,9,4,10,400,57,-0.6,1025.5,-18.2,0,"NNE",2.9,"Shunyi"
25046,2016,1,8,13,10,10,3,9,300,60,0,1024.5,-18.7,0,"NE",2.8,"Shunyi"
25047,2016,1,8,14,9,9,3,9,300,62,1,1023.7,-18.9,0,"NNE",1.5,"Shunyi"
25048,2016,1,8,15,10,10,3,11,200,61,1.6,1023.3,-19,0,"N",1.2,"Shunyi"
25049,2016,1,8,16,7,9,4,13,200,60,1.4,1023.2,-19.2,0,"NE",1.3,"Shunyi"
25050,2016,1,8,17,13,14,5,29,300,44,-0.1,1023.1,-17.4,0,"ENE",0.7,"Shunyi"
25051,2016,1,8,18,23,31,10,66,700,8,-2.8,1023.5,-15.5,0,"SSE",0.4,"Shunyi"
25052,2016,1,8,19,32,32,9,71,700,2,-3.7,1023.5,-16.6,0,"WSW",0.8,"Shunyi"
25053,2016,1,8,20,36,41,14,76,900,2,-5.1,1023.4,-15.5,0,NA,0,"Shunyi"
25054,2016,1,8,21,48,65,25,82,1400,2,-5.9,1023.2,-14.4,0,"W",0.5,"Shunyi"
25055,2016,1,8,22,60,63,20,83,1700,2,-6.3,1023.2,-13,0,NA,0.1,"Shunyi"
25056,2016,1,8,23,75,75,24,77,2000,4,-7,1023.2,-13.1,0,"NNE",1.1,"Shunyi"
25057,2016,1,9,0,78,78,20,67,1700,4,-7,1023.2,-14.3,0,"N",0.6,"Shunyi"
25058,2016,1,9,1,68,68,15,64,1600,2,-7.1,1022.8,-14.8,0,"N",1.5,"Shunyi"
25059,2016,1,9,2,66,66,12,62,1600,2,-7.2,1023.2,-15.2,0,"N",1.6,"Shunyi"
25060,2016,1,9,3,48,48,13,57,1300,3,-7.6,1023.1,-16,0,"N",1.8,"Shunyi"
25061,2016,1,9,4,35,35,13,54,1000,4,-8,1022.6,-16.1,0,"N",1.7,"Shunyi"
25062,2016,1,9,5,26,26,17,43,800,12,-8.1,1022.3,-16.7,0,"NNE",0.9,"Shunyi"
25063,2016,1,9,6,15,15,16,31,600,26,-7.9,1022.2,-16.8,0,"N",1.8,"Shunyi"
25064,2016,1,9,7,15,15,20,42,600,17,-8.3,1022.2,-17.4,0,"N",2.1,"Shunyi"
25065,2016,1,9,8,18,18,18,48,700,12,-8.4,1022.3,-17.2,0,"N",1.7,"Shunyi"
25066,2016,1,9,9,23,23,16,43,800,18,-6.6,1022.8,-16.6,0,"N",1.4,"Shunyi"
25067,2016,1,9,10,26,26,17,36,800,25,-4.3,1023.2,-16.5,0,"N",1.6,"Shunyi"
25068,2016,1,9,11,27,27,9,30,800,37,-2,1022.5,-16.5,0,"N",1.8,"Shunyi"
25069,2016,1,9,12,32,32,11,34,800,38,0.4,1021.5,-16.5,0,"NE",1.1,"Shunyi"
25070,2016,1,9,13,36,36,13,33,700,40,2,1020.3,-16,0,"N",1.2,"Shunyi"
25071,2016,1,9,14,47,47,15,38,800,39,3.8,1019.6,-16,0,"NNW",1,"Shunyi"
25072,2016,1,9,15,50,50,17,43,800,36,5,1019.6,-16.2,0,"WSW",1.5,"Shunyi"
25073,2016,1,9,16,49,51,21,61,900,23,4.8,1019.8,-16.3,0,"SW",1.7,"Shunyi"
25074,2016,1,9,17,54,65,23,82,1100,8,2.7,1020.1,-14.9,0,"SSE",1.2,"Shunyi"
25075,2016,1,9,18,67,83,23,93,1500,2,-1,1020.4,-13.2,0,"SSW",0.7,"Shunyi"
25076,2016,1,9,19,89,122,38,100,2500,4,-1.9,1021,-11.2,0,"N",0.9,"Shunyi"
25077,2016,1,9,20,134,157,50,110,3500,7,-2.6,1021.7,-11.4,0,"NNE",1.1,"Shunyi"
25078,2016,1,9,21,99,99,30,81,2000,5,-3.5,1021.9,-11.3,0,"NNE",1,"Shunyi"
25079,2016,1,9,22,80,80,22,68,1500,4,-4.4,1022.3,-12.3,0,"N",0.8,"Shunyi"
25080,2016,1,9,23,70,70,19,64,1400,3,-3.4,1022.6,-13.7,0,"NNE",1.2,"Shunyi"
25081,2016,1,10,0,NA,NA,NA,NA,NA,NA,-4,1022.8,-13.7,0,"NNE",1.3,"Shunyi"
25082,2016,1,10,1,58,58,15,45,2400,2,-4.9,1022.9,-14.2,0,"NNE",0.7,"Shunyi"
25083,2016,1,10,2,31,31,18,20,500,5,-4.6,1023.6,-15.3,0,"N",1.6,"Shunyi"
25084,2016,1,10,3,22,22,6,15,500,12,-4.5,1023.9,-16.1,0,"N",1.9,"Shunyi"
25085,2016,1,10,4,19,19,5,19,300,22,-5,1023.7,-16.5,0,"N",1.6,"Shunyi"
25086,2016,1,10,5,17,17,4,20,300,30,-5.3,1024.2,-16.2,0,"NNE",1.7,"Shunyi"
25087,2016,1,10,6,14,14,7,19,400,47,-3.2,1024.8,-17.2,0,"NNE",3.5,"Shunyi"
25088,2016,1,10,7,13,13,7,17,300,52,-3.4,1025.9,-17.4,0,"NE",3.8,"Shunyi"
25089,2016,1,10,8,15,17,11,21,400,48,-3.8,1026.6,-17.1,0,"NNE",2.4,"Shunyi"
25090,2016,1,10,9,17,21,13,22,400,48,-2.4,1027.5,-17.3,0,"NNE",2.7,"Shunyi"
25091,2016,1,10,10,22,27,10,26,500,46,-1.1,1028.4,-16.9,0,"NE",3,"Shunyi"
25092,2016,1,10,11,26,28,10,27,700,50,0.3,1028.3,-18,0,"E",1.8,"Shunyi"
25093,2016,1,10,12,34,34,15,32,800,49,1.4,1027.4,-17.5,0,"S",1.2,"Shunyi"
25094,2016,1,10,13,25,25,9,22,600,59,1.8,1026.8,-17.7,0,"W",0.8,"Shunyi"
25095,2016,1,10,14,59,59,22,40,1200,49,1.7,1026.3,-17.3,0,"S",1.6,"Shunyi"
25096,2016,1,10,15,65,69,33,53,1600,36,1.2,1026.5,-17.2,0,"SE",1.9,"Shunyi"
25097,2016,1,10,16,64,64,30,61,1500,29,0.9,1027.1,-17.4,0,"SSW",1.1,"Shunyi"
25098,2016,1,10,17,58,63,28,69,1400,21,0.5,1028.2,-16.8,0,"S",1,"Shunyi"
25099,2016,1,10,18,70,81,30,78,1700,11,-0.1,1029.1,-16.5,0,"SSW",0.9,"Shunyi"
25100,2016,1,10,19,75,87,30,86,1800,5,-2.8,1029.8,-12.8,0,"NNW",0.4,"Shunyi"
25101,2016,1,10,20,83,102,33,95,2300,6,-3.1,1031,-14.2,0,"NNE",1.8,"Shunyi"
25102,2016,1,10,21,34,34,5,32,600,46,-2.1,1031.5,-20.5,0,"NE",3.5,"Shunyi"
25103,2016,1,10,22,9,9,2,10,300,69,-3,1032.3,-21.8,0,"NNE",3.1,"Shunyi"
25104,2016,1,10,23,8,27,2,8,200,71,-3.8,1032.8,-22,0,"NNE",2.7,"Shunyi"
25105,2016,1,11,0,9,15,2,8,200,68,-4.8,1032.8,-21.4,0,"NNE",2.7,"Shunyi"
25106,2016,1,11,1,9,13,2,9,200,65,-5.5,1033,-21.2,0,"NNE",2.4,"Shunyi"
25107,2016,1,11,2,11,11,2,9,300,65,-6.1,1033.8,-20.9,0,"NE",2.3,"Shunyi"
25108,2016,1,11,3,5,7,2,10,300,64,-7,1033.9,-20.3,0,"N",1.1,"Shunyi"
25109,2016,1,11,4,4,6,2,11,300,62,-7.7,1033.4,-20.5,0,"N",1.3,"Shunyi"
25110,2016,1,11,5,9,9,3,13,400,58,-8.1,1033.7,-19.9,0,"N",1.1,"Shunyi"
25111,2016,1,11,6,5,7,3,15,400,55,-8.2,1033.8,-20,0,"NW",1.6,"Shunyi"
25112,2016,1,11,7,7,7,3,17,400,54,-9.3,1034.3,-19.9,0,"N",1.3,"Shunyi"
25113,2016,1,11,8,10,10,2,21,500,49,-9.5,1034.7,-20.1,0,"N",1,"Shunyi"
25114,2016,1,11,9,13,19,3,20,600,52,-7.3,1035.1,-20.9,0,"NNE",2.5,"Shunyi"
25115,2016,1,11,10,16,16,3,16,600,58,-6.3,1035.1,-21.1,0,"NNE",3.2,"Shunyi"
25116,2016,1,11,11,10,10,2,11,600,65,-5.2,1034.7,-21.3,0,"NNE",2.8,"Shunyi"
25117,2016,1,11,12,10,10,2,9,500,69,-4,1033.6,-21.6,0,"N",2.6,"Shunyi"
25118,2016,1,11,13,4,5,2,7,500,71,-2.9,1032.4,-21.2,0,"NNW",1.9,"Shunyi"
25119,2016,1,11,14,4,5,2,8,400,72,-2.4,1031.4,-21.3,0,"NNE",2.3,"Shunyi"
25120,2016,1,11,15,9,9,2,10,300,71,-1.7,1031,-21.8,0,"NNW",1.6,"Shunyi"
25121,2016,1,11,16,7,7,2,12,300,70,-2,1030.8,-21.5,0,"N",1.6,"Shunyi"
25122,2016,1,11,17,8,10,2,16,300,65,-2.8,1030.7,-21.6,0,"NW",1.1,"Shunyi"
25123,2016,1,11,18,10,12,2,27,400,54,-4.1,1031.3,-20.8,0,"W",1.5,"Shunyi"
25124,2016,1,11,19,40,52,12,61,1000,18,-4,1031.6,-21.2,0,"WNW",3.7,"Shunyi"
25125,2016,1,11,20,27,36,9,39,800,37,-4.7,1032.2,-22.7,0,"WNW",2.4,"Shunyi"
25126,2016,1,11,21,20,23,4,25,700,51,-6,1032.9,-22.9,0,"NW",1.2,"Shunyi"
25127,2016,1,11,22,15,15,2,13,500,62,-6.8,1033.2,-21.5,0,"N",1.8,"Shunyi"
25128,2016,1,11,23,8,12,2,9,400,66,-7.5,1033.5,-22.5,0,"N",1.3,"Shunyi"
25129,2016,1,12,0,8,9,3,9,400,66,-8,1033.4,-22.6,0,"WNW",1.8,"Shunyi"
25130,2016,1,12,1,14,14,2,8,1600,52,-8.5,1033.3,-22.6,0,"N",1.8,"Shunyi"
25131,2016,1,12,2,11,11,20,7,400,31,-9.2,1033.3,-22.6,0,"NW",1.6,"Shunyi"
25132,2016,1,12,3,6,6,7,7,300,35,-10,1033.2,-22.6,0,"N",1.2,"Shunyi"
25133,2016,1,12,4,7,7,4,8,200,35,-10.5,1032.6,-22.4,0,"NNW",0.8,"Shunyi"
25134,2016,1,12,5,6,6,3,12,200,38,-10.5,1032.4,-22.7,0,"N",1.4,"Shunyi"
25135,2016,1,12,6,3,5,4,10,300,56,-10.4,1032.1,-23,0,"N",1.6,"Shunyi"
25136,2016,1,12,7,8,8,4,13,400,53,-10.4,1032.1,-23,0,"N",1.8,"Shunyi"
25137,2016,1,12,8,8,8,5,21,500,46,-10.5,1032,-22.7,0,"N",1.7,"Shunyi"
25138,2016,1,12,9,10,12,5,21,500,48,-8.1,1032.3,-22.7,0,"N",1.4,"Shunyi"
25139,2016,1,12,10,12,14,4,15,500,55,-7.1,1031.7,-23,0,"N",2.8,"Shunyi"
25140,2016,1,12,11,14,14,4,16,500,55,-4.8,1030.9,-22.3,0,"N",2.1,"Shunyi"
25141,2016,1,12,12,17,17,5,15,500,56,-3.3,1029.4,-23.7,0,"WNW",4.2,"Shunyi"
25142,2016,1,12,13,12,17,4,13,400,58,-2.4,1027.7,-24.2,0,"WNW",4.3,"Shunyi"
25143,2016,1,12,14,17,36,5,16,400,56,-1.8,1026.5,-24.4,0,"WNW",7.5,"Shunyi"
25144,2016,1,12,15,11,59,5,19,300,54,-1.1,1025.9,-23.8,0,"WNW",6.2,"Shunyi"
25145,2016,1,12,16,13,49,5,23,300,50,-1.4,1025.4,-23.4,0,"W",4.5,"Shunyi"
25146,2016,1,12,17,14,43,7,35,300,38,-2.6,1025.3,-23.1,0,"W",4.2,"Shunyi"
25147,2016,1,12,18,17,41,8,45,400,27,-3.2,1025.5,-23,0,"W",3.8,"Shunyi"
25148,2016,1,12,19,22,28,9,48,400,25,-3.4,1025.5,-22.7,0,"WNW",4.2,"Shunyi"
25149,2016,1,12,20,17,32,5,26,300,46,-3.6,1025.2,-22.8,0,"WNW",5.8,"Shunyi"
25150,2016,1,12,21,15,45,3,18,300,53,-4.3,1025.5,-22.4,0,"W",3.1,"Shunyi"
25151,2016,1,12,22,13,20,3,14,300,56,-4.3,1025.1,-22.4,0,"WNW",6.1,"Shunyi"
25152,2016,1,12,23,13,14,3,12,300,58,-4.2,1024.9,-23.3,0,"WNW",6.7,"Shunyi"
25153,2016,1,13,0,6,9,3,12,200,60,-4,1024.4,-24.3,0,"WNW",5.7,"Shunyi"
25154,2016,1,13,1,8,8,2,8,200,64,-5.2,1024.1,-23.7,0,"W",2.9,"Shunyi"
25155,2016,1,13,2,7,7,2,9,200,64,-4.5,1023.7,-24.1,0,"WNW",2.6,"Shunyi"
25156,2016,1,13,3,9,9,4,12,300,59,-5.9,1023.2,-22.8,0,"NE",0.7,"Shunyi"
25157,2016,1,13,4,12,12,4,18,300,51,-4.7,1022.8,-24.3,0,"WNW",3.9,"Shunyi"
25158,2016,1,13,5,11,15,5,27,500,41,-4.2,1022.4,-25.1,0,"WNW",3.7,"Shunyi"
